time	W	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7
1676232143.4595504	11.401	0.21100000000000002	0.05	0.0	0.263	1.0	1.0	1.0	0.95	61.0	67.0	69.0	57.0	
1676232143.6598637	11.401	0.182	0.05	0.05	0.0	1.0	1.0	1.0	1.0	62.0	68.0	70.0	58.0	
1676232143.8601685	11.477	0.055999999999999994	0.0	0.0	0.05	1.0	1.0	1.0	1.0	63.0	68.0	70.0	58.0	
1676232144.0604818	11.477	0.16699999999999998	0.0	0.0	0.0	1.0	1.0	1.0	1.0	63.0	68.0	70.0	59.0	
1676232144.260799	11.477	0.05	0.0	0.0	0.0	1.0	1.0	0.905	0.95	63.0	68.0	70.0	58.0	
1676232144.461122	11.477	0.16699999999999998	0.0	0.0	0.0	1.0	1.0	1.0	1.0	63.0	69.0	71.0	59.0	
1676232144.661428	11.248	0.33299999999999996	0.0	0.05	0.0	1.0	1.0	1.0	1.0	64.0	69.0	71.0	59.0	
1676232144.861731	11.248	0.16699999999999998	0.0	0.05	0.0	0.9520000000000001	1.0	0.9470000000000001	0.905	61.0	69.0	69.0	58.0	
1676232145.062036	11.248	0.053	0.0	0.095	0.05	1.0	1.0	1.0	1.0	64.0	69.0	71.0	60.0	
1676232145.2623427	11.248	0.2	0.0	0.0	0.095	1.0	1.0	1.0	1.0	64.0	70.0	72.0	60.0	
1676232145.462649	11.248	0.062	0.05	0.0	0.0	1.0	1.0	1.0	1.0	64.0	70.0	72.0	60.0	
1676232145.662961	11.68	0.3	0.105	0.0	0.0	1.0	0.95	0.857	0.9	64.0	69.0	71.0	59.0	
1676232145.8632755	11.68	0.053	0.0	0.0	0.048	1.0	1.0	1.0	1.0	65.0	70.0	72.0	60.0	
1676232146.0635889	11.68	0.25	0.0	0.0	0.0	1.0	1.0	1.0	1.0	65.0	70.0	72.0	61.0	
1676232146.2639043	11.68	0.11800000000000001	0.05	0.0	0.0	1.0	1.0	1.0	1.0	65.0	71.0	72.0	61.0	
1676232146.464215	11.68	0.3	0.053	0.0	0.0	0.95	1.0	0.9470000000000001	0.9470000000000001	65.0	71.0	72.0	61.0	
1676232146.6645353	11.462	0.95	0.055999999999999994	0.15	0.053	1.0	1.0	1.0	1.0	65.0	71.0	73.0	61.0	
1676232146.8648515	11.462	0.21100000000000002	0.0	0.0	0.0	1.0	1.0	1.0	1.0	66.0	71.0	73.0	61.0	
1676232147.0651405	11.462	0.15	0.0	0.0	0.0	0.9520000000000001	1.0	0.9470000000000001	0.9520000000000001	65.0	71.0	72.0	61.0	
1676232147.2654386	11.462	0.111	0.053	0.0	0.0	1.0	1.0	1.0	1.0	66.0	71.0	73.0	61.0	
1676232147.4657464	11.462	0.105	0.0	0.0	0.048	1.0	1.0	1.0	1.0	66.0	71.0	73.0	61.0	
1676232147.666052	11.462	0.1	0.0	0.053	0.095	1.0	1.0	1.0	1.0	66.0	72.0	73.0	62.0	
1676232147.8663542	11.561	0.111	0.053	0.05	0.0	0.95	1.0	0.9	0.905	66.0	71.0	73.0	61.0	
1676232148.066666	11.561	0.05	0.048	0.0	0.0	1.0	1.0	1.0	1.0	66.0	72.0	74.0	62.0	
1676232148.2669792	11.561	0.632	0.053	0.1	0.0	1.0	1.0	1.0	1.0	66.0	72.0	74.0	62.0	
1676232148.4672885	11.561	0.5	0.05	0.053	0.05	1.0	1.0	1.0	1.0	66.0	72.0	73.0	62.0	
1676232148.667603	11.821	0.21100000000000002	0.0	0.136	0.05	0.95	1.0	0.95	0.95	66.0	72.0	74.0	62.0	
1676232148.8679178	11.821	0.111	0.053	0.053	0.0	1.0	1.0	1.0	1.0	67.0	72.0	74.0	62.0	
1676232149.0682347	11.821	0.0	0.048	0.0	0.05	1.0	1.0	1.0	1.0	67.0	72.0	74.0	62.0	
1676232149.2685513	11.821	0.158	0.0	0.048	0.0	0.9520000000000001	1.0	1.0	0.95	66.0	72.0	74.0	62.0	
1676232149.4689746	11.821	0.16699999999999998	0.0	0.0	0.053	1.0	1.0	1.0	1.0	67.0	72.0	74.0	62.0	
1676232149.669488	11.821	0.111	0.05	0.105	0.15	1.0	1.0	1.0	1.0	67.0	73.0	74.0	62.0	
1676232149.8699918	11.821	0.263	0.053	0.0	0.105	1.0	1.0	1.0	1.0	67.0	73.0	74.0	63.0	
1676232150.0704987	11.821	0.81	0.1	0.1	0.19	1.0	1.0	1.0	1.0	67.0	73.0	75.0	63.0	
1676232150.2709866	11.821	0.053	0.05	0.0	0.15	1.0	1.0	1.0	1.0	67.0	73.0	75.0	63.0	
1676232150.4714615	11.821	0.0	0.0	0.0	0.1	1.0	1.0	1.0	1.0	67.0	73.0	75.0	63.0	
1676232150.6719759	11.855	0.15	0.048	0.091	0.2	1.0	1.0	1.0	1.0	67.0	73.0	75.0	63.0	
1676232150.8724473	11.855	0.1	0.0	0.059000000000000004	0.105	1.0	1.0	1.0	1.0	67.0	73.0	75.0	63.0	
1676232151.0729232	11.855	0.0	0.053	0.0	0.1	1.0	1.0	1.0	1.0	67.0	73.0	75.0	63.0	
1676232151.273406	11.855	0.25	0.05	0.053	0.15	1.0	1.0	1.0	1.0	68.0	73.0	75.0	63.0	
1676232151.4738908	11.855	0.158	0.0	0.053	0.1	1.0	1.0	1.0	1.0	68.0	73.0	75.0	63.0	
1676232151.6744173	11.855	0.762	0.053	0.1	0.45	1.0	1.0	1.0	1.0	68.0	74.0	75.0	63.0	
1676232151.8749268	11.84	0.474	0.15	0.0	0.15	1.0	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232152.0753844	11.84	0.158	0.105	0.1	0.0	1.0	1.0	0.95	0.9520000000000001	68.0	74.0	75.0	63.0	
1676232152.2758656	11.84	0.105	0.15	0.0	0.0	1.0	1.0	1.0	1.0	68.0	74.0	75.0	64.0	
1676232152.4763494	11.84	0.158	0.14300000000000002	0.1	0.0	1.0	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232152.6768508	11.924	0.23800000000000002	0.23800000000000002	0.0	0.053	1.0	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232152.8773417	11.924	0.111	0.16699999999999998	0.0	0.0	0.95	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232153.0778265	11.924	0.1	0.111	0.048	0.0	1.0	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232153.278329	11.924	0.278	0.105	0.05	0.095	1.0	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232153.4788268	11.924	0.9	0.15	0.15	0.055999999999999994	1.0	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232153.6793206	11.924	0.1	0.158	0.0	0.0	1.0	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232153.8798177	11.943	0.15	0.23800000000000002	0.05	0.0	1.0	1.0	1.0	1.0	68.0	74.0	76.0	64.0	
1676232154.0803	11.943	0.0	0.105	0.053	0.1	1.0	1.0	1.0	1.0	69.0	74.0	76.0	64.0	
1676232154.280777	11.943	0.14300000000000002	0.05	0.105	0.055999999999999994	1.0	1.0	1.0	1.0	69.0	74.0	76.0	64.0	
1676232154.481261	11.943	0.062	0.055999999999999994	0.1	0.0	1.0	1.0	1.0	1.0	69.0	74.0	76.0	64.0	
1676232154.681775	11.943	0.05	0.053	0.15	0.0	1.0	1.0	1.0	1.0	69.0	75.0	76.0	64.0	
1676232154.8822644	11.943	0.21100000000000002	0.0	0.158	0.095	1.0	1.0	1.0	1.0	69.0	75.0	75.0	64.0	
1676232155.0827856	11.943	0.632	0.0	0.158	0.0	1.0	1.0	0.95	1.0	69.0	75.0	76.0	64.0	
1676232155.2832932	11.943	0.381	0.095	0.23800000000000002	0.053	1.0	1.0	1.0	1.0	69.0	75.0	76.0	64.0	
1676232155.4837732	11.943	0.053	0.0	0.15	0.0	1.0	1.0	1.0	1.0	69.0	75.0	76.0	64.0	
1676232155.6842782	11.943	0.0	0.053	0.2	0.0	1.0	1.0	1.0	1.0	69.0	75.0	76.0	64.0	
1676232155.8847597	11.974	0.15	0.105	0.105	0.0	1.0	1.0	1.0	1.0	69.0	75.0	77.0	64.0	
1676232156.0852647	11.974	0.0	0.05	0.105	0.0	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232156.285737	11.974	0.105	0.0	0.105	0.0	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232156.4862077	11.974	0.25	0.0	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232156.6867452	11.828	0.316	0.14300000000000002	0.23800000000000002	0.1	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232156.887232	11.828	0.857	0.0	0.11800000000000001	0.1	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232157.087733	11.828	0.055999999999999994	0.0	0.14300000000000002	0.0	1.0	1.0	0.9520000000000001	1.0	69.0	75.0	77.0	65.0	
1676232157.2882066	11.828	0.0	0.05	0.105	0.05	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232157.4887137	11.828	0.2	0.0	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232157.6892595	11.97	0.158	0.1	0.21100000000000002	0.0	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232157.8897448	11.97	0.15	0.0	0.21100000000000002	0.053	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232158.0902357	11.97	0.0	0.0	0.15	0.0	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232158.2907183	11.97	0.111	0.182	0.1	0.048	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232158.4912355	11.97	0.762	0.055999999999999994	0.2	0.1	0.95	1.0	1.0	0.9520000000000001	69.0	75.0	77.0	65.0	
1676232158.691755	12.0	0.316	0.15	0.2	0.105	1.0	1.0	1.0	1.0	69.0	75.0	77.0	65.0	
1676232158.8922162	12.0	0.0	0.0	0.105	0.05	1.0	1.0	1.0	1.0	70.0	75.0	77.0	65.0	
1676232159.09268	12.0	0.0	0.0	0.14300000000000002	0.05	1.0	1.0	1.0	1.0	70.0	76.0	77.0	65.0	
1676232159.2931595	12.0	0.095	0.05	0.111	0.0	1.0	1.0	0.9520000000000001	1.0	70.0	76.0	77.0	65.0	
1676232159.493617	12.0	0.0	0.0	0.105	0.0	1.0	1.0	1.0	1.0	70.0	75.0	77.0	65.0	
1676232159.6941192	11.924	0.25	0.1	0.105	0.0	1.0	1.0	1.0	1.0	70.0	76.0	77.0	65.0	
1676232159.8947148	11.924	0.16699999999999998	0.0	0.182	0.05	1.0	1.0	1.0	1.0	70.0	76.0	77.0	65.0	
1676232160.0952199	11.924	0.4	0.1	0.105	0.0	1.0	1.0	1.0	1.0	70.0	76.0	77.0	65.0	
1676232160.295711	11.924	0.682	0.095	0.158	0.15	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232160.4961874	11.924	0.16699999999999998	0.0	0.19	0.048	1.0	1.0	1.0	1.0	70.0	76.0	78.0	65.0	
1676232160.6967041	12.023	0.21100000000000002	0.1	0.2	0.05	1.0	1.0	1.0	1.0	70.0	76.0	77.0	65.0	
1676232160.8972654	12.023	0.1	0.0	0.15	0.0	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232161.0977466	12.023	0.25	0.0	0.105	0.0	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232161.2982194	12.023	0.0	0.1	0.14300000000000002	0.158	1.0	1.0	1.0	1.0	69.0	76.0	77.0	65.0	
1676232161.4987056	12.023	0.158	0.053	0.105	0.0	1.0	1.0	0.95	1.0	70.0	76.0	77.0	66.0	
1676232161.6992333	11.943	0.105	0.182	0.23800000000000002	0.05	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232161.899752	11.943	0.895	0.0	0.111	0.0	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232162.100251	11.943	0.15	0.0	0.25	0.0	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232162.3007443	11.943	0.16699999999999998	0.0	0.158	0.05	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232162.501227	11.943	0.053	0.0	0.0	0.2	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232162.7017365	12.038	0.21100000000000002	0.05	0.053	0.19	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232162.9022124	12.038	0.1	0.05	0.0	0.105	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232163.102706	12.038	0.15	0.105	0.053	0.105	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232163.3031945	12.038	0.25	0.0	0.1	0.1	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232163.5037007	12.038	0.5	0.14300000000000002	0.0	0.15	1.0	1.0	0.95	1.0	70.0	76.0	78.0	66.0	
1676232163.7042148	12.057	0.579	0.1	0.1	0.263	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232163.9046912	12.057	0.14300000000000002	0.0	0.048	0.14300000000000002	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232164.1051893	12.057	0.0	0.0	0.0	0.105	1.0	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232164.305673	12.057	0.053	0.0	0.0	0.1	0.9520000000000001	1.0	1.0	1.0	70.0	76.0	78.0	66.0	
1676232164.506153	12.057	0.05	0.0	0.0	0.105	1.0	1.0	1.0	1.0	71.0	76.0	78.0	66.0	
1676232164.7067916	11.932	0.273	0.182	0.053	0.19	1.0	1.0	1.0	1.0	71.0	76.0	78.0	66.0	
1676232164.9072757	11.932	0.0	0.0	0.05	0.15	1.0	1.0	0.95	0.95	70.0	76.0	78.0	66.0	
1676232165.1077695	11.932	0.1	0.1	0.0	0.14300000000000002	1.0	1.0	1.0	1.0	71.0	76.0	78.0	66.0	
1676232165.3082776	11.932	0.95	0.0	0.0	0.16699999999999998	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232165.5087588	11.932	0.1	0.0	0.05	0.111	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232165.709274	12.077	0.158	0.1	0.048	0.23800000000000002	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232165.9097476	12.077	0.0	0.0	0.0	0.1	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232166.110229	12.077	0.15	0.105	0.0	0.105	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232166.3107154	12.077	0.2	0.14300000000000002	0.0	0.182	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232166.5111969	12.077	0.05	0.055999999999999994	0.05	0.105	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232166.7117248	12.073	0.16699999999999998	0.19	0.095	0.105	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232166.9122522	12.073	0.684	0.0	0.0	0.15	1.0	1.0	1.0	1.0	71.0	77.0	79.0	66.0	
1676232167.1127634	12.073	0.47600000000000003	0.1	0.055999999999999994	0.16699999999999998	1.0	1.0	1.0	1.0	71.0	77.0	78.0	66.0	
1676232167.3132505	12.073	0.1	0.0	0.0	0.16699999999999998	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232167.5137322	12.073	0.105	0.0	0.14300000000000002	0.15	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232167.714256	12.084	0.17600000000000002	0.055999999999999994	0.0	0.15	1.0	1.0	1.0	1.0	70.0	77.0	78.0	66.0	
1676232167.9148793	12.084	0.15	0.05	0.0	0.2	1.0	1.0	0.955	1.0	71.0	77.0	79.0	67.0	
1676232168.1153688	12.084	0.111	0.053	0.0	0.1	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232168.3158474	12.084	0.1	0.0	0.0	0.105	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232168.5163836	12.084	0.158	0.0	0.048	0.14300000000000002	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232168.7169018	12.031	0.85	0.14300000000000002	0.158	0.21100000000000002	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232168.9173803	12.031	0.055999999999999994	0.0	0.0	0.1	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232169.1178749	12.031	0.105	0.0	0.053	0.15	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232169.318366	12.031	0.111	0.055999999999999994	0.05	0.1	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232169.5188506	12.031	0.15	0.1	0.05	0.105	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232169.7193544	12.061	0.16699999999999998	0.136	0.14300000000000002	0.19	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232169.919827	12.061	0.15	0.0	0.0	0.15	1.0	1.0	0.9520000000000001	1.0	71.0	77.0	79.0	67.0	
1676232170.1203268	12.061	0.158	0.1	0.0	0.15	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232170.32083	12.061	0.722	0.053	0.0	0.158	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232170.5213284	12.061	0.429	0.05	0.048	0.23800000000000002	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232170.7218437	12.13	0.3	0.0	0.0	0.111	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232170.9223156	12.13	0.105	0.0	0.0	0.15	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232171.1228163	12.13	0.25	0.095	0.05	0.1	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232171.32329	12.13	0.053	0.05	0.0	0.19	1.0	1.0	0.9520000000000001	0.95	71.0	77.0	79.0	67.0	
1676232171.5237617	12.13	0.053	0.05	0.0	0.053	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232171.724287	12.012	0.158	0.05	0.105	0.158	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232171.9247792	12.012	0.105	0.3	0.053	0.15	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232172.1252892	12.012	0.25	0.632	0.053	0.22699999999999998	1.0	0.95	1.0	1.0	71.0	77.0	79.0	67.0	
1676232172.3257618	12.012	0.111	0.0	0.0	0.111	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232172.5263708	12.012	0.25	0.1	0.0	0.19	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232172.7268739	12.077	0.2	0.0	0.105	0.15	1.0	1.0	0.95	1.0	71.0	77.0	78.0	67.0	
1676232172.927378	12.077	0.105	0.0	0.095	0.105	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232173.1278703	12.077	0.16699999999999998	0.1	0.0	0.15	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232173.3283474	12.077	0.11800000000000001	0.0	0.0	0.14300000000000002	1.0	1.0	1.0	1.0	71.0	78.0	79.0	67.0	
1676232173.528824	12.077	0.16699999999999998	0.053	0.0	0.1	1.0	1.0	1.0	0.9520000000000001	71.0	77.0	79.0	67.0	
1676232173.7292726	12.103	0.235	0.905	0.1	0.23800000000000002	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232173.9297628	12.103	0.25	0.0	0.05	0.0	1.0	1.0	1.0	1.0	72.0	77.0	79.0	67.0	
1676232174.1303623	12.103	0.278	0.05	0.048	0.091	1.0	1.0	1.0	1.0	71.0	77.0	78.0	67.0	
1676232174.3308535	12.103	0.3	0.0	0.053	0.0	1.0	1.0	0.9520000000000001	1.0	71.0	77.0	79.0	67.0	
1676232174.5313618	12.103	0.35	0.053	0.0	0.0	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232174.7319093	12.096	0.25	0.095	0.053	0.095	1.0	1.0	1.0	1.0	72.0	77.0	79.0	67.0	
1676232174.93239	12.096	0.16699999999999998	0.0	0.0	0.0	1.0	0.95	0.95	0.95	71.0	77.0	79.0	67.0	
1676232175.1328754	12.096	0.33299999999999996	0.1	0.0	0.0	1.0	1.0	1.0	1.0	72.0	77.0	79.0	67.0	
1676232175.3333874	12.096	0.278	0.5	0.0	0.0	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232175.5339074	12.096	0.222	0.429	0.105	0.05	1.0	1.0	1.0	1.0	71.0	78.0	79.0	67.0	
1676232175.7344093	12.13	0.21100000000000002	0.095	0.2	0.053	1.0	1.0	1.0	1.0	71.0	77.0	79.0	67.0	
1676232175.9350212	12.13	0.105	0.05	0.14300000000000002	0.05	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232176.135517	12.13	0.21100000000000002	0.053	0.15	0.091	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232176.335992	12.13	0.1	0.0	0.105	0.0	1.0	1.0	0.95	1.0	71.0	77.0	79.0	67.0	
1676232176.536461	12.13	0.063	0.053	0.1	0.0	1.0	1.0	1.0	1.0	72.0	77.0	79.0	67.0	
1676232176.7369637	11.848	0.16699999999999998	0.0	0.22699999999999998	0.05	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232176.9374998	11.848	0.059000000000000004	0.158	0.15	0.0	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232177.1381376	11.848	0.111	0.7	0.111	0.053	1.0	0.9520000000000001	1.0	0.9520000000000001	72.0	77.0	79.0	67.0	
1676232177.3386147	11.848	0.16699999999999998	0.053	0.1	0.048	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232177.5390878	11.848	0.21100000000000002	0.14300000000000002	0.15	0.0	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232177.7395914	12.031	0.263	0.05	0.19	0.095	1.0	1.0	0.95	1.0	72.0	77.0	79.0	67.0	
1676232177.940048	12.031	0.0	0.0	0.105	0.05	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232178.1405385	12.031	0.095	0.0	0.1	0.05	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232178.341165	12.031	0.11800000000000001	0.0	0.15	0.0	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232178.5416546	12.031	0.16699999999999998	0.174	0.1	0.0	1.0	1.0	1.0	0.9520000000000001	72.0	78.0	79.0	67.0	
1676232178.7421813	12.122	0.222	0.0	0.9470000000000001	0.055999999999999994	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232178.942691	12.122	0.105	0.05	0.1	0.105	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232179.143183	12.122	0.158	0.05	0.0	0.14300000000000002	1.0	1.0	1.0	1.0	72.0	78.0	78.0	68.0	
1676232179.3436513	12.122	0.053	0.0	0.05	0.105	1.0	1.0	0.9520000000000001	1.0	72.0	78.0	79.0	67.0	
1676232179.5441506	12.099	0.055999999999999994	0.0	0.048	0.1	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232179.7446585	12.099	0.21100000000000002	0.136	0.0	0.318	1.0	1.0	1.0	1.0	72.0	78.0	80.0	67.0	
1676232179.9451513	12.099	0.0	0.0	0.0	0.1	1.0	0.9520000000000001	0.9520000000000001	1.0	72.0	78.0	79.0	67.0	
1676232180.1456554	12.099	0.16699999999999998	0.053	0.0	0.105	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232180.3461585	12.099	0.21100000000000002	0.095	0.45	0.1	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232180.5466566	12.099	0.263	0.105	0.5	0.15	1.0	1.0	1.0	1.0	72.0	78.0	80.0	67.0	
1676232180.7471755	12.138	0.21100000000000002	0.05	0.048	0.2	1.0	1.0	1.0	0.9520000000000001	72.0	78.0	79.0	68.0	
1676232180.9476511	12.138	0.105	0.095	0.0	0.15	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232181.1481361	12.138	0.0	0.0	0.05	0.1	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232181.348622	12.138	0.05	0.0	0.0	0.105	1.0	1.0	0.95	1.0	72.0	78.0	79.0	67.0	
1676232181.5491366	12.138	0.16699999999999998	0.0	0.0	0.1	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232181.749637	12.122	0.3	0.0	0.0	0.15	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232181.9501336	12.122	0.055999999999999994	0.0	0.053	0.105	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232182.1506293	12.122	0.21100000000000002	0.15	0.81	0.19	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232182.3511124	12.122	0.21100000000000002	0.05	0.0	0.105	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232182.5515983	12.122	0.158	0.1	0.0	0.14300000000000002	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232182.7521102	12.153	0.35	0.0	0.05	0.15	1.0	1.0	0.95	1.0	72.0	78.0	79.0	67.0	
1676232182.9525776	12.153	0.055999999999999994	0.0	0.0	0.105	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232183.1531837	12.153	0.11800000000000001	0.053	0.0	0.15	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232183.3536553	12.153	0.23800000000000002	0.0	0.095	0.15	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232183.5541286	12.153	0.059000000000000004	0.1	0.0	0.105	1.0	1.0	0.9470000000000001	0.9520000000000001	72.0	78.0	80.0	68.0	
1676232183.7546675	12.153	0.15	0.14300000000000002	0.0	0.818	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232183.9551573	12.164	0.16699999999999998	0.0	0.0	0.15	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232184.1556652	12.164	0.3	0.05	0.0	0.0	1.0	1.0	1.0	1.0	72.0	78.0	78.0	68.0	
1676232184.356159	12.164	0.158	0.0	0.0	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232184.5566366	11.798	0.35	0.095	0.048	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232184.7572927	11.798	0.235	0.0	0.055999999999999994	0.053	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232184.9577777	11.798	0.263	0.095	0.0	0.048	1.0	1.0	0.95	0.955	72.0	78.0	80.0	68.0	
1676232185.1582685	11.798	0.33299999999999996	0.1	0.0	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232185.3587835	11.798	0.105	0.048	0.05	0.35	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232185.5592868	11.798	0.263	0.053	0.095	0.526	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232185.7598152	12.176	0.368	0.053	0.1	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232185.9603179	12.176	0.16699999999999998	0.05	0.0	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232186.1609144	12.176	0.316	0.05	0.0	0.048	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
