time	W	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7
1676265084.2041626	5.962	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.05	57.0	46.0	44.0	41.0	
1676265084.4044478	5.962	0.05	0.0	0.0	0.0	1.0	0.091	0.0	0.048	57.0	46.0	45.0	41.0	
1676265084.6047184	5.962	0.05	0.0	0.0	0.0	1.0	0.0	0.048	0.048	57.0	46.0	45.0	41.0	
1676265084.8050363	5.947	0.053	0.05	0.0	0.0	1.0	0.105	0.0	0.0	57.0	46.0	45.0	41.0	
1676265085.0053113	5.947	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	57.0	46.0	44.0	41.0	
1676265085.2055988	5.947	0.0	0.053	0.0	0.0	1.0	0.1	0.0	0.0	57.0	47.0	45.0	41.0	
1676265085.4058914	5.947	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	57.0	46.0	45.0	41.0	
1676265085.6061625	5.947	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	57.0	46.0	45.0	41.0	
1676265085.8064258	5.893	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	57.0	46.0	45.0	41.0	
1676265086.0066993	5.893	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	57.0	46.0	45.0	41.0	
1676265086.206985	5.893	0.05	0.0	0.048	0.0	1.0	0.105	0.0	0.0	56.0	48.0	45.0	41.0	
1676265086.4072704	5.893	0.05	0.0	0.048	0.0	1.0	0.048	0.0	0.05	57.0	46.0	45.0	41.0	
1676265086.6075351	5.893	0.048	0.0	0.0	0.048	1.0	0.0	0.0	0.0	57.0	46.0	44.0	41.0	
1676265086.807819	5.859	0.0	0.0	0.0	0.048	1.0	0.105	0.0	0.0	57.0	46.0	45.0	41.0	
1676265087.0081003	5.859	0.095	0.0	0.0	0.0	1.0	0.0	0.048	0.048	57.0	46.0	45.0	41.0	
1676265087.2083673	5.859	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	57.0	46.0	45.0	41.0	
1676265087.4086478	5.859	0.0	0.0	0.0	0.048	0.3	0.048	0.0	0.0	43.0	43.0	43.0	39.0	
1676265087.6088984	5.859	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	41.0	42.0	38.0	
1676265087.8091753	5.859	0.05	0.0	0.0	0.0	0.0	0.105	0.0	0.0	39.0	40.0	41.0	37.0	
1676265088.009433	3.241	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.048	38.0	39.0	40.0	36.0	
1676265088.2096941	3.241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	38.0	39.0	36.0	
1676265088.409983	3.241	0.095	0.0	0.0	0.0	0.0	0.14300000000000002	0.0	0.0	37.0	38.0	39.0	36.0	
1676265088.6102467	3.241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	37.0	39.0	36.0	
1676265088.810511	2.763	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	37.0	38.0	35.0	
1676265089.0107753	2.763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	37.0	38.0	35.0	
1676265089.21103	2.763	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	36.0	36.0	38.0	35.0	
1676265089.4113226	2.763	0.05	0.0	0.0	0.048	0.0	0.19	0.0	0.0	36.0	36.0	38.0	35.0	
1676265089.6115835	2.763	0.05	0.0	0.0	0.048	0.0	0.0	0.0	0.0	36.0	36.0	37.0	34.0	
1676265089.8118582	2.748	0.05	0.048	0.0	0.0	0.0	0.1	0.048	0.0	36.0	37.0	38.0	34.0	
1676265090.0121229	2.748	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	36.0	37.0	34.0	
1676265090.212379	2.748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	36.0	37.0	34.0	
1676265090.4126594	2.748	0.05	0.0	0.0	0.048	0.0	0.0	0.05	0.0	35.0	35.0	37.0	34.0	
1676265090.612924	2.748	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	37.0	34.0	
1676265090.8132148	2.748	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	35.0	36.0	37.0	34.0	
1676265091.0134943	2.756	0.053	0.05	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	37.0	34.0	
1676265091.2137575	2.756	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	36.0	33.0	
1676265091.414049	2.756	0.05	0.0	0.0	0.0	0.0	0.1	0.0	0.048	35.0	36.0	37.0	34.0	
1676265091.6143174	2.756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	36.0	33.0	
1676265091.814564	2.756	0.095	0.0	0.0	0.0	0.0	0.0	0.048	0.0	35.0	35.0	36.0	33.0	
1676265092.0148365	2.779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	36.0	33.0	
1676265092.2150931	2.779	0.14300000000000002	0.0	0.0	0.048	0.095	0.0	0.0	0.0	35.0	35.0	36.0	33.0	
1676265092.4153728	2.779	0.095	0.0	0.0	0.0	0.0	0.14300000000000002	0.0	0.0	35.0	35.0	36.0	33.0	
1676265092.6156316	2.779	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	35.0	35.0	36.0	33.0	
1676265092.8159142	2.779	0.05	0.0	0.0	0.091	0.0	0.1	0.0	0.0	35.0	37.0	36.0	33.0	
1676265093.0161839	2.752	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	36.0	33.0	
1676265093.2164414	2.752	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	34.0	34.0	36.0	33.0	
1676265093.4167173	2.752	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265093.6169722	2.752	0.048	0.0	0.0	0.0	0.0	0.0	0.05	0.0	34.0	34.0	36.0	33.0	
1676265093.8172717	2.763	0.053	0.0	0.048	0.0	0.0	0.1	0.0	0.0	34.0	36.0	36.0	33.0	
1676265094.0175495	2.763	0.05	0.0	0.0	0.0	0.0	0.0	0.048	0.0	34.0	34.0	36.0	33.0	
1676265094.2178106	2.763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	33.0	
1676265094.418114	2.763	0.05	0.0	0.0	0.0	0.0	0.182	0.0	0.048	34.0	35.0	36.0	33.0	
1676265094.6183765	2.763	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265094.8186398	2.775	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265095.018905	2.775	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	34.0	34.0	35.0	33.0	
1676265095.219159	2.775	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	32.0	
1676265095.4194384	2.775	0.0	0.0	0.05	0.048	0.0	0.15	0.0	0.0	34.0	35.0	36.0	33.0	
1676265095.619702	2.775	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.0	34.0	34.0	35.0	32.0	
1676265095.8199494	2.775	0.095	0.0	0.0	0.048	0.0	0.0	0.0	0.0	34.0	34.0	35.0	32.0	
1676265096.0202346	2.912	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.0	34.0	34.0	36.0	33.0	
1676265096.220493	2.912	0.048	0.0	0.0	0.048	0.0	0.0	0.048	0.0	34.0	34.0	35.0	32.0	
1676265096.4207776	2.912	0.05	0.0	0.0	0.0	0.0	0.0	0.05	0.0	34.0	34.0	35.0	32.0	
1676265096.6210394	2.912	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	32.0	
1676265096.8212993	2.912	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	32.0	
1676265097.0215743	2.779	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	34.0	34.0	36.0	32.0	
1676265097.221835	2.779	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	32.0	
1676265097.4221237	2.779	0.05	0.0	0.0	0.0	0.8	0.15	0.0	0.05	47.0	37.0	37.0	34.0	
1676265097.622391	2.779	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	49.0	39.0	38.0	35.0	
1676265097.8226562	5.523	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	50.0	40.0	39.0	36.0	
1676265098.0229304	5.523	0.053	0.0	0.0	0.05	1.0	0.0	0.048	0.0	51.0	40.0	39.0	36.0	
1676265098.223193	5.523	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.05	51.0	41.0	40.0	37.0	
1676265098.4234796	5.523	0.048	0.0	0.0	0.0	1.0	0.053	0.0	0.05	52.0	42.0	41.0	37.0	
1676265098.623747	5.523	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	52.0	41.0	41.0	37.0	
1676265098.8240137	5.672	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.048	52.0	42.0	41.0	38.0	
1676265099.0243025	5.672	0.0	0.0	0.0	0.048	1.0	0.14300000000000002	0.0	0.0	53.0	42.0	41.0	38.0	
1676265099.2245755	5.672	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	53.0	42.0	41.0	38.0	
1676265099.4248667	5.672	0.091	0.0	0.0	0.0	1.0	0.048	0.0	0.05	53.0	42.0	41.0	38.0	
1676265099.62513	5.672	0.0	0.0	0.0	0.048	1.0	0.0	0.048	0.0	53.0	42.0	42.0	38.0	
1676265099.825397	5.515	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	53.0	42.0	42.0	38.0	
1676265100.025693	5.515	0.095	0.0	0.0	0.0	1.0	0.1	0.0	0.0	53.0	43.0	42.0	38.0	
1676265100.225959	5.515	0.0	0.0	0.048	0.0	1.0	0.0	0.0	0.0	53.0	43.0	42.0	39.0	
1676265100.4262607	5.515	0.05	0.0	0.0	0.0	1.0	0.053	0.0	0.0	53.0	44.0	42.0	39.0	
1676265100.626546	5.515	0.0	0.0	0.048	0.048	1.0	0.05	0.0	0.0	54.0	43.0	42.0	39.0	
1676265100.8268256	5.515	0.1	0.0	0.0	0.048	1.0	0.0	0.0	0.048	54.0	43.0	42.0	39.0	
1676265101.0270991	5.668	0.05	0.0	0.0	0.0	1.0	0.05	0.0	0.0	54.0	43.0	42.0	39.0	
1676265101.2273612	5.668	0.048	0.0	0.0	0.0	1.0	0.0	0.0	0.05	54.0	43.0	42.0	39.0	
1676265101.4276516	5.668	0.0	0.0	0.0	0.0	1.0	0.05	0.0	0.0	54.0	43.0	42.0	39.0	
1676265101.6279442	5.668	0.05	0.0	0.048	0.0	1.0	0.1	0.0	0.05	54.0	43.0	42.0	39.0	
1676265101.8282104	5.668	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	54.0	43.0	43.0	39.0	
1676265102.0285192	5.798	0.05	0.0	0.0	0.048	1.0	0.105	0.0	0.095	54.0	44.0	43.0	39.0	
1676265102.228797	5.798	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.048	54.0	43.0	43.0	39.0	
1676265102.4290729	5.798	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	54.0	44.0	43.0	39.0	
1676265102.629338	5.798	0.048	0.0	0.0	0.0	1.0	0.0	0.0	0.0	54.0	44.0	43.0	39.0	
1676265102.8296013	5.607	0.053	0.048	0.0	0.0	1.0	0.0	0.0	0.0	54.0	44.0	43.0	39.0	
1676265103.029889	5.607	0.05	0.0	0.048	0.0	1.0	0.15	0.05	0.0	54.0	44.0	43.0	39.0	
1676265103.2301595	5.607	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	54.0	44.0	43.0	39.0	
1676265103.4304354	5.607	0.136	0.0	0.0	0.0	1.0	0.0	0.05	0.0	54.0	44.0	43.0	39.0	
1676265103.6307225	5.607	0.0	0.0	0.0	0.0	1.0	0.15	0.0	0.0	55.0	44.0	43.0	39.0	
1676265103.8309922	5.783	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	39.0	
1676265104.0312688	5.783	0.0	0.0	0.0	0.048	1.0	0.0	0.0	0.048	55.0	44.0	43.0	39.0	
1676265104.2315395	5.783	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	39.0	
1676265104.4318233	5.783	0.05	0.048	0.0	0.0	1.0	0.0	0.0	0.05	55.0	44.0	43.0	40.0	
1676265104.6321132	5.783	0.05	0.0	0.0	0.0	1.0	0.105	0.0	0.0	55.0	44.0	43.0	40.0	
1676265104.8323817	5.783	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265105.032683	5.756	0.05	0.0	0.0	0.048	1.0	0.15	0.0	0.048	55.0	46.0	43.0	40.0	
1676265105.2329538	5.756	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.05	55.0	44.0	43.0	40.0	
1676265105.433247	5.756	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265105.633521	5.756	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265105.8337882	5.618	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265106.034087	5.618	0.053	0.0	0.0	0.048	1.0	0.15	0.048	0.0	55.0	46.0	43.0	40.0	
1676265106.2343597	5.618	0.048	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265106.4346428	5.618	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265106.634934	5.618	0.05	0.0	0.0	0.05	1.0	0.1	0.0	0.0	55.0	44.0	43.0	40.0	
1676265106.8352246	5.607	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265107.0355155	5.607	0.095	0.0	0.0	0.0	1.0	0.0	0.048	0.048	55.0	44.0	43.0	40.0	
1676265107.2357876	5.607	0.0	0.0	0.0	0.048	1.0	0.0	0.0	0.05	55.0	44.0	43.0	40.0	
1676265107.4360688	5.607	0.05	0.15	0.0	0.0	1.0	0.048	0.0	0.0	55.0	44.0	43.0	40.0	
1676265107.6363676	5.607	0.05	0.1	0.0	0.0	1.0	0.15	0.0	0.0	55.0	45.0	43.0	40.0	
1676265107.8366358	5.695	0.053	0.053	0.0	0.048	1.0	0.048	0.0	0.0	55.0	44.0	43.0	40.0	
1676265108.0369096	5.695	0.048	0.05	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265108.2372081	5.695	0.05	0.0	0.0	0.0	1.0	0.15	0.0	0.0	55.0	44.0	44.0	40.0	
1676265108.437493	5.695	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	44.0	40.0	
1676265108.637758	5.695	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265108.8380222	5.634	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265109.0382948	5.634	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265109.238581	5.634	0.0	0.0	0.0	0.0	1.0	0.1	0.0	0.048	55.0	45.0	44.0	40.0	
1676265109.4388678	5.634	0.0	0.0	0.0	0.0	1.0	0.0	0.048	0.0	55.0	44.0	44.0	40.0	
1676265109.6391637	5.634	0.095	0.0	0.0	0.0	1.0	0.15	0.0	0.0	55.0	45.0	44.0	40.0	
1676265109.8394363	5.634	0.05	0.0	0.0	0.0	1.0	0.048	0.0	0.0	55.0	45.0	44.0	40.0	
1676265110.0397239	5.634	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265110.239997	5.649	0.05	0.0	0.0	0.0	1.0	0.0	0.048	0.048	55.0	44.0	44.0	40.0	
1676265110.4402864	5.649	0.05	0.0	0.0	0.091	1.0	0.0	0.0	0.0	55.0	44.0	43.0	40.0	
1676265110.6405756	5.649	0.0	0.0	0.048	0.05	1.0	0.15	0.095	0.0	55.0	45.0	44.0	40.0	
1676265110.8408642	5.645	0.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265111.0411346	5.645	0.048	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	44.0	40.0	
1676265111.241423	5.645	0.05	0.0	0.0	0.0	1.0	0.15	0.0	0.0	55.0	45.0	44.0	40.0	
1676265111.441698	5.645	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265111.6419663	5.645	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	44.0	40.0	
1676265111.8422275	5.645	0.095	0.0	0.0	0.0	1.0	0.048	0.0	0.0	55.0	45.0	44.0	40.0	
1676265112.0424988	5.611	0.0	0.0	0.0	0.0	1.0	0.0	0.048	0.0	55.0	45.0	44.0	40.0	
1676265112.2427864	5.611	0.091	0.0	0.0	0.0	1.0	0.105	0.0	0.0	55.0	45.0	44.0	40.0	
1676265112.4430697	5.611	0.0	0.0	0.0	0.048	1.0	0.0	0.0	0.0	55.0	44.0	44.0	40.0	
1676265112.643359	5.611	0.0	0.0	0.048	0.0	1.0	0.15	0.0	0.0	55.0	47.0	44.0	40.0	
1676265112.8436303	5.611	0.05	0.0	0.0	0.048	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265113.0439162	5.599	0.1	0.0	0.0	0.0	1.0	0.048	0.048	0.0	55.0	45.0	44.0	40.0	
1676265113.24418	5.599	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	44.0	40.0	
1676265113.444464	5.599	0.095	0.0	0.0	0.048	1.0	0.05	0.0	0.048	55.0	45.0	44.0	40.0	
1676265113.6447463	5.599	0.0	0.0	0.0	0.0	1.0	0.15	0.0	0.0	55.0	47.0	44.0	40.0	
1676265113.845028	5.599	0.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265114.0452983	5.638	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265114.2455869	5.638	0.0	0.0	0.0	0.0	1.0	0.182	0.0	0.0	55.0	45.0	44.0	40.0	
1676265114.4458637	5.638	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265114.646136	5.638	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265114.8464043	5.626	0.053	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265115.0466726	5.626	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	44.0	44.0	40.0	
1676265115.2469594	5.626	0.0	0.0	0.048	0.0	1.0	0.055999999999999994	0.048	0.0	56.0	45.0	44.0	40.0	
1676265115.4472346	5.626	0.048	0.0	0.0	0.048	1.0	0.048	0.0	0.048	55.0	45.0	44.0	40.0	
1676265115.6475027	5.626	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265115.8477936	5.618	0.1	0.0	0.0	0.0	1.0	0.15	0.0	0.0	56.0	45.0	44.0	40.0	
1676265116.048066	5.618	0.0	0.0	0.0	0.048	1.0	0.048	0.0	0.0	55.0	45.0	44.0	40.0	
1676265116.248331	5.618	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265116.4486148	5.618	0.0	0.0	0.0	0.0	1.0	0.05	0.0	0.048	55.0	45.0	44.0	40.0	
1676265116.6488788	5.618	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	45.0	44.0	40.0	
1676265116.8491652	5.649	0.095	0.0	0.0	0.0	1.0	0.1	0.0	0.048	55.0	45.0	44.0	40.0	
1676265117.049436	5.649	0.0	0.0	0.0	0.0	1.0	0.0	0.05	0.0	55.0	45.0	44.0	40.0	
1676265117.2497249	5.649	0.05	0.0	0.0	0.0	1.0	0.105	0.0	0.0	55.0	46.0	44.0	40.0	
1676265117.450005	5.649	0.05	0.0	0.0	0.0	0.4	0.0	0.05	0.0	43.0	43.0	43.0	39.0	
1676265117.650262	5.649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	41.0	42.0	38.0	
1676265117.8505208	4.313	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	39.0	40.0	37.0	
1676265118.0507777	4.313	0.1	0.0	0.0	0.048	0.0	0.0	0.0	0.0	38.0	38.0	40.0	36.0	
1676265118.2510583	4.313	0.053	0.0	0.0	0.0	0.0	0.1	0.0	0.0	38.0	39.0	39.0	36.0	
1676265118.4513273	4.313	0.0	0.0	0.0	0.091	0.0	0.048	0.0	0.0	37.0	37.0	39.0	36.0	
1676265118.6515846	4.313	0.095	0.0	0.0	0.0	0.0	0.048	0.0	0.0	37.0	37.0	39.0	35.0	
1676265118.8518665	2.76	0.053	0.0	0.048	0.048	0.0	0.105	0.0	0.0	37.0	37.0	39.0	35.0	
1676265119.0521352	2.76	0.05	0.0	0.0	0.0	0.0	0.048	0.048	0.0	36.0	37.0	38.0	35.0	
1676265119.2523897	2.76	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	36.0	38.0	35.0	
1676265119.452663	2.76	0.05	0.048	0.048	0.0	0.0	0.05	0.0	0.0	36.0	36.0	38.0	34.0	
1676265119.6529195	2.76	0.05	0.0	0.0	0.0	0.0	0.048	0.05	0.0	36.0	36.0	37.0	34.0	
1676265119.8532054	2.775	0.1	0.0	0.0	0.0	0.0	0.105	0.0	0.0	36.0	36.0	37.0	34.0	
1676265120.0534716	2.775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	36.0	37.0	34.0	
1676265120.253757	2.775	0.048	0.0	0.0	0.0	0.0	0.05	0.0	0.0	35.0	37.0	37.0	34.0	
1676265120.4540436	2.775	0.05	0.0	0.0	0.0	0.0	0.05	0.0	0.0	35.0	36.0	37.0	34.0	
1676265120.6543126	2.775	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	37.0	34.0	
1676265120.8545873	3.031	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	36.0	37.0	34.0	
1676265121.0548434	3.031	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	35.0	35.0	36.0	34.0	
1676265121.2551193	3.031	0.05	0.0	0.0	0.048	0.0	0.05	0.0	0.0	35.0	37.0	36.0	34.0	
1676265121.4553947	3.031	0.05	0.0	0.0	0.0	0.048	0.05	0.048	0.0	35.0	35.0	36.0	34.0	
1676265121.6556523	3.031	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	36.0	33.0	
1676265121.8559272	2.752	0.095	0.0	0.0	0.048	0.048	0.15	0.048	0.0	35.0	36.0	37.0	34.0	
1676265122.0561912	2.752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	36.0	33.0	
1676265122.2564447	2.752	0.0	0.0	0.0	0.048	0.0	0.0	0.048	0.0	34.0	35.0	36.0	33.0	
1676265122.4567153	2.752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	35.0	36.0	33.0	
1676265122.6569726	2.752	0.095	0.0	0.0	0.0	0.0	0.0	0.05	0.0	35.0	34.0	36.0	33.0	
1676265122.8570623	2.748	0.053	0.0	0.0	0.0	0.05	0.1	0.0	0.0	35.0	35.0	36.0	33.0	
1676265123.057326	2.748	0.048	0.0	0.0	0.048	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265123.2575874	2.748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265123.4578757	2.748	0.05	0.0	0.0	0.0	0.0	0.105	0.0	0.0	35.0	35.0	36.0	33.0	
1676265123.6581342	2.748	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265123.8583946	2.977	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	34.0	34.0	36.0	33.0	
1676265124.0586526	2.977	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265124.2589083	2.977	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265124.4591868	2.977	0.0	0.0	0.0	0.048	0.05	0.182	0.0	0.0	34.0	34.0	36.0	33.0	
1676265124.6594448	2.977	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265124.8597426	2.821	0.053	0.0	0.0	0.091	0.0	0.1	0.05	0.0	35.0	36.0	36.0	33.0	
1676265125.060011	2.821	0.05	0.0	0.0	0.0	0.0	0.05	0.0	0.0	34.0	34.0	36.0	33.0	
1676265125.2602735	2.821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265125.4605477	2.821	0.05	0.0	0.048	0.0	0.0	0.0	0.048	0.0	34.0	34.0	36.0	33.0	
1676265125.6608117	2.821	0.05	0.0	0.0	0.048	0.0	0.0	0.0	0.0	34.0	34.0	35.0	33.0	
1676265125.861096	2.756	0.05	0.0	0.0	0.0	0.0	0.1	0.0	0.0	34.0	35.0	36.0	33.0	
1676265126.061368	2.756	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265126.261629	2.756	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	33.0	
1676265126.4619088	2.756	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	34.0	34.0	36.0	33.0	
1676265126.6621666	2.756	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	36.0	33.0	
1676265126.862425	2.886	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	32.0	
1676265127.0626872	2.886	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	32.0	
1676265127.2629404	2.886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	35.0	32.0	
1676265127.4632297	2.886	0.05	0.0	0.0	0.0	0.65	0.0	0.0	0.14300000000000002	48.0	37.0	37.0	34.0	
1676265127.6635034	2.886	0.048	0.0	0.0	0.0	1.0	0.0	0.05	0.0	50.0	38.0	38.0	35.0	
1676265127.863781	5.76	0.053	0.0	0.0	0.0	1.0	0.0	0.048	0.0	52.0	40.0	39.0	36.0	
1676265128.0640748	5.76	0.05	0.0	0.0	0.0	1.0	0.15	0.05	0.048	52.0	41.0	40.0	37.0	
1676265128.264342	5.76	0.048	0.0	0.0	0.0	1.0	0.0	0.0	0.0	53.0	41.0	40.0	37.0	
1676265128.4646282	5.76	0.0	0.0	0.0	0.048	1.0	0.0	0.091	0.0	53.0	42.0	41.0	37.0	
1676265128.6648936	5.76	0.095	0.0	0.0	0.0	1.0	0.048	0.0	0.0	54.0	42.0	41.0	38.0	
1676265128.8651793	5.882	0.0	0.0	0.048	0.0	1.0	0.0	0.0	0.05	54.0	43.0	42.0	39.0	
1676265129.0654638	5.882	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.053	54.0	43.0	42.0	38.0	
