time	W	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7
1676254108.5711496	11.573	0.105	0.1	0.053	0.15	0.895	0.85	0.85	1.0	69.0	76.0	77.0	66.0	
1676254108.7716422	11.794	0.1	0.0	0.19	0.111	0.95	0.9520000000000001	1.0	1.0	69.0	76.0	77.0	66.0	
1676254108.9721503	11.794	0.11800000000000001	0.2	0.0	0.15	0.95	0.895	0.8420000000000001	0.9	70.0	76.0	77.0	65.0	
1676254109.1726654	11.794	0.136	0.05	0.1	0.15	0.895	0.895	0.895	1.0	70.0	76.0	78.0	66.0	
1676254109.3731465	11.794	0.063	0.0	0.0	0.053	0.9470000000000001	0.9470000000000001	0.95	1.0	70.0	76.0	78.0	66.0	
1676254109.573675	11.794	0.158	0.1	0.14300000000000002	0.2	0.9	0.895	0.85	1.0	70.0	76.0	77.0	66.0	
1676254109.7742922	12.76	0.053	0.053	0.0	0.182	0.9470000000000001	0.905	0.9520000000000001	1.0	70.0	76.0	78.0	66.0	
1676254109.9747844	12.76	0.111	0.0	0.053	0.15	0.85	0.895	0.895	1.0	69.0	76.0	77.0	66.0	
1676254110.1752803	12.76	0.053	0.0	0.053	0.1	0.95	0.9470000000000001	0.9470000000000001	1.0	69.0	76.0	78.0	66.0	
1676254110.3757741	12.76	0.105	0.0	0.0	0.158	1.0	0.9520000000000001	0.9470000000000001	1.0	68.0	75.0	76.0	65.0	
1676254110.5762842	12.76	0.16699999999999998	0.055999999999999994	0.095	0.158	0.85	0.895	0.85	0.9470000000000001	70.0	76.0	78.0	66.0	
1676254110.776758	11.699	0.053	0.05	0.15	0.105	0.9470000000000001	0.95	0.9470000000000001	1.0	70.0	77.0	78.0	66.0	
1676254110.9772315	11.699	0.105	0.0	0.0	0.105	0.9	0.85	0.905	1.0	70.0	76.0	78.0	66.0	
1676254111.1777186	11.699	0.2	0.0	0.1	0.182	0.95	0.95	0.95	1.0	70.0	77.0	78.0	66.0	
1676254111.3782046	11.699	0.05	0.055999999999999994	0.055999999999999994	0.055999999999999994	0.857	0.9	0.85	1.0	70.0	76.0	77.0	66.0	
1676254111.5787044	11.699	0.158	0.053	0.05	0.25	0.9520000000000001	0.9520000000000001	0.9	1.0	70.0	77.0	78.0	66.0	
1676254111.7792118	11.687	0.2	0.048	0.0	0.2	0.9	0.9	0.9	1.0	68.0	75.0	76.0	66.0	
1676254111.9797175	11.687	0.278	0.053	0.053	0.15	0.9440000000000001	0.8420000000000001	0.857	0.9	69.0	74.0	75.0	64.0	
1676254112.1802063	11.687	0.158	0.05	0.048	0.053	0.95	0.95	0.95	1.0	69.0	76.0	77.0	66.0	
1676254112.3807092	11.687	0.11800000000000001	0.0	0.0	0.261	0.85	0.85	0.895	0.95	69.0	76.0	77.0	66.0	
1676254112.5812273	11.687	0.158	0.053	0.053	0.158	0.9520000000000001	1.0	0.95	1.0	70.0	76.0	78.0	66.0	
1676254112.7817247	11.687	0.055999999999999994	0.0	0.0	0.1	0.895	0.85	0.85	1.0	69.0	76.0	77.0	66.0	
1676254112.9822004	11.687	0.0	0.0	0.0	0.1	0.95	0.9520000000000001	0.9520000000000001	1.0	69.0	76.0	77.0	66.0	
1676254113.182823	11.687	0.053	0.0	0.0	0.105	0.85	0.85	0.895	1.0	69.0	76.0	77.0	66.0	
1676254113.3833306	11.832	0.15	0.091	0.091	0.1	0.95	1.0	0.95	1.0	69.0	76.0	77.0	66.0	
1676254113.5838275	11.832	0.055999999999999994	0.111	0.05	0.158	0.9	0.9	0.9	0.95	70.0	76.0	78.0	66.0	
1676254113.7843242	11.844	0.055999999999999994	0.05	0.0	0.15	0.905	0.895	0.85	1.0	70.0	76.0	78.0	66.0	
1676254113.9847941	11.844	0.05	0.0	0.0	0.14300000000000002	0.9470000000000001	0.95	0.95	1.0	70.0	77.0	78.0	66.0	
1676254114.1852665	11.844	0.105	0.0	0.0	0.158	0.8420000000000001	0.895	0.895	0.95	69.0	76.0	78.0	66.0	
1676254114.385734	11.844	0.0	0.05	0.05	0.105	0.9470000000000001	0.9470000000000001	0.9470000000000001	1.0	70.0	77.0	78.0	66.0	
1676254114.5862396	11.844	0.055999999999999994	0.0	0.15	0.15	0.9	0.905	0.9	0.9520000000000001	70.0	76.0	78.0	66.0	
1676254114.786721	12.68	0.111	0.048	0.053	0.1	0.95	0.9470000000000001	0.9470000000000001	1.0	70.0	77.0	78.0	66.0	
1676254114.9872198	12.68	0.105	0.0	0.095	0.19	0.95	0.95	0.9520000000000001	1.0	69.0	76.0	77.0	66.0	
1676254115.187798	12.68	0.111	0.05	0.053	0.15	0.8420000000000001	0.85	0.95	0.9470000000000001	70.0	77.0	78.0	66.0	
1676254115.3882759	12.68	0.105	0.053	0.05	0.15	0.95	0.9470000000000001	1.0	0.9470000000000001	70.0	77.0	79.0	66.0	
1676254115.5887759	12.68	0.17600000000000002	0.053	0.0	0.15	0.895	0.895	1.0	0.85	70.0	77.0	79.0	66.0	
1676254115.7892416	12.393	0.16699999999999998	0.05	0.0	0.1	0.9470000000000001	0.9520000000000001	1.0	0.9470000000000001	70.0	77.0	79.0	66.0	
1676254115.9897158	12.393	0.105	0.0	0.0	0.105	0.857	0.85	1.0	0.895	70.0	77.0	79.0	66.0	
1676254116.1902153	12.393	0.21100000000000002	0.05	0.0	0.1	0.95	0.9470000000000001	1.0	0.9520000000000001	70.0	77.0	79.0	66.0	
1676254116.3906934	12.393	0.158	0.053	0.048	0.19	0.9440000000000001	0.9470000000000001	1.0	0.9470000000000001	68.0	76.0	79.0	65.0	
1676254116.591203	12.393	0.21100000000000002	0.0	0.053	0.158	0.905	0.905	1.0	0.857	70.0	74.0	74.0	63.0	
1676254116.79171	11.607	0.055999999999999994	0.05	0.055999999999999994	0.105	0.9470000000000001	0.85	0.909	0.895	70.0	77.0	78.0	66.0	
1676254116.992192	11.607	0.158	0.048	0.05	0.15	0.895	0.9	1.0	0.85	70.0	77.0	78.0	66.0	
1676254117.1926956	11.607	0.111	0.053	0.0	0.15	0.955	0.95	1.0	0.9520000000000001	70.0	77.0	79.0	66.0	
1676254117.393217	11.607	0.158	0.1	0.0	0.053	0.857	0.857	1.0	0.905	70.0	77.0	79.0	66.0	
1676254117.5937333	11.607	0.111	0.0	0.0	0.2	0.9520000000000001	0.9520000000000001	1.0	0.95	70.0	77.0	79.0	66.0	
1676254117.7942233	12.183	0.17600000000000002	0.05	0.048	0.14300000000000002	0.95	0.9520000000000001	1.0	0.95	70.0	77.0	79.0	65.0	
1676254117.9947019	12.183	0.111	0.0	0.095	0.15	0.895	0.895	1.0	0.9	70.0	77.0	79.0	66.0	
1676254118.1952055	12.183	0.4	0.05	0.0	0.14300000000000002	0.9520000000000001	0.95	1.0	0.9470000000000001	70.0	76.0	77.0	65.0	
1676254118.395672	12.183	0.25	0.0	0.1	0.105	0.9	0.95	0.8420000000000001	0.8	70.0	77.0	78.0	66.0	
1676254118.5961823	12.183	0.19	0.15	0.0	0.2	0.9470000000000001	1.0	0.9520000000000001	0.9520000000000001	70.0	78.0	78.0	66.0	
1676254118.7966642	12.012	0.053	0.14300000000000002	0.1	0.14300000000000002	0.857	1.0	0.857	0.9	69.0	77.0	77.0	66.0	
1676254118.9971566	12.012	0.105	0.055999999999999994	0.0	0.105	0.9470000000000001	1.0	0.9470000000000001	0.95	70.0	77.0	78.0	66.0	
1676254119.1976473	12.012	0.111	0.0	0.0	0.15	0.895	1.0	0.895	0.895	70.0	78.0	77.0	65.0	
1676254119.398133	12.012	0.105	0.105	0.0	0.053	0.95	1.0	0.95	0.95	71.0	78.0	78.0	66.0	
1676254119.5986423	12.012	0.055999999999999994	0.048	0.158	0.2	0.9520000000000001	1.0	0.95	0.95	71.0	77.0	79.0	66.0	
1676254119.799158	12.386	0.2	0.2	0.053	0.14300000000000002	0.85	0.95	0.81	0.818	70.0	77.0	78.0	66.0	
1676254119.9996428	12.386	0.055999999999999994	0.0	0.0	0.15	0.9470000000000001	0.95	0.95	0.9470000000000001	70.0	77.0	78.0	66.0	
1676254120.2001338	12.386	0.16699999999999998	0.0	0.0	0.105	0.9	1.0	0.895	0.9	69.0	77.0	78.0	65.0	
1676254120.4006045	12.386	0.105	0.1	0.053	0.14300000000000002	0.9470000000000001	0.9520000000000001	0.95	0.9470000000000001	70.0	78.0	78.0	66.0	
1676254120.6012702	12.386	0.158	0.0	0.15	0.2	0.857	1.0	0.857	0.857	70.0	77.0	78.0	66.0	
1676254120.8017657	12.119	0.15	0.0	0.1	0.1	0.9520000000000001	1.0	0.9520000000000001	0.95	70.0	78.0	78.0	66.0	
1676254121.0022774	12.119	0.053	0.05	0.053	0.105	0.85	1.0	0.85	0.8420000000000001	70.0	77.0	78.0	65.0	
1676254121.2027755	12.119	0.111	0.0	0.1	0.19	0.9470000000000001	0.95	0.9470000000000001	0.9520000000000001	70.0	77.0	78.0	66.0	
1676254121.40326	12.119	0.0	0.0	0.0	0.14300000000000002	0.789	0.895	0.8420000000000001	0.9	69.0	76.0	77.0	66.0	
1676254121.6037695	12.119	0.2	0.053	0.05	0.158	0.95	0.9	0.9	0.95	70.0	77.0	78.0	66.0	
1676254121.8042839	11.687	0.0	0.053	0.055999999999999994	0.15	0.85	0.895	0.9	1.0	69.0	76.0	77.0	66.0	
1676254122.004778	11.687	0.15	0.0	0.0	0.2	0.9520000000000001	0.9470000000000001	0.9470000000000001	1.0	70.0	77.0	78.0	66.0	
1676254122.20526	11.687	0.111	0.0	0.0	0.1	0.95	0.909	0.9	1.0	70.0	76.0	77.0	67.0	
1676254122.40575	11.687	0.15	0.05	0.105	0.105	0.9	0.9	0.9	1.0	70.0	77.0	78.0	66.0	
1676254122.606246	11.687	0.05	0.1	0.053	0.14300000000000002	0.95	0.95	0.9520000000000001	1.0	70.0	77.0	78.0	67.0	
1676254122.806757	11.687	0.2	0.05	0.22699999999999998	0.158	0.85	0.85	0.9	1.0	70.0	76.0	78.0	66.0	
1676254123.0072513	11.993	0.16699999999999998	0.095	0.053	0.1	0.905	0.95	0.95	0.95	70.0	77.0	78.0	66.0	
1676254123.2077513	11.993	0.0	0.105	0.0	0.105	0.9	0.8420000000000001	0.895	1.0	70.0	76.0	77.0	66.0	
1676254123.4082425	11.993	0.273	0.0	0.048	0.158	0.9470000000000001	0.9520000000000001	0.95	1.0	71.0	77.0	78.0	67.0	
1676254123.6087396	11.993	0.19	0.095	0.1	0.095	0.9	0.9	0.857	1.0	70.0	77.0	77.0	67.0	
1676254123.8092299	12.741	0.111	0.0	0.053	0.0	0.9520000000000001	0.95	0.9520000000000001	1.0	70.0	77.0	78.0	67.0	
1676254124.0097091	12.741	0.23800000000000002	0.0	0.053	0.1	0.85	0.85	0.895	1.0	70.0	77.0	78.0	67.0	
1676254124.210216	12.741	0.17600000000000002	0.0	0.0	0.091	0.955	0.9520000000000001	0.9520000000000001	1.0	70.0	77.0	78.0	67.0	
1676254124.410748	12.741	0.25	0.053	0.1	0.21100000000000002	0.9470000000000001	1.0	0.9	0.9520000000000001	70.0	78.0	78.0	66.0	
1676254124.6112592	12.741	0.368	0.05	0.136	0.0	0.857	1.0	0.905	0.895	71.0	78.0	79.0	66.0	
1676254124.8118596	11.912	0.21100000000000002	0.053	0.0	0.0	0.95	1.0	0.95	0.95	71.0	78.0	79.0	66.0	
1676254125.012451	11.912	0.158	0.0	0.0	0.0	0.895	1.0	0.895	0.895	71.0	78.0	79.0	66.0	
1676254125.2129264	11.912	0.2	0.0	0.0	0.0	0.9520000000000001	1.0	0.9520000000000001	0.95	71.0	78.0	79.0	66.0	
1676254125.413489	11.912	0.222	0.0	0.0	0.0	0.9	1.0	0.895	0.895	71.0	78.0	79.0	66.0	
1676254125.6140432	11.912	0.33299999999999996	0.1	0.1	0.1	0.95	1.0	0.95	0.9520000000000001	71.0	78.0	79.0	66.0	
1676254125.814518	11.912	0.111	0.053	0.055999999999999994	0.0	0.9470000000000001	1.0	0.905	0.905	71.0	78.0	78.0	66.0	
1676254126.0153491	12.767	0.33299999999999996	0.0	0.0	0.05	0.81	0.9520000000000001	0.85	0.9470000000000001	70.0	78.0	78.0	66.0	
1676254126.215835	12.767	0.158	0.0	0.1	0.05	0.9470000000000001	1.0	0.95	0.9470000000000001	71.0	78.0	78.0	66.0	
1676254126.4163198	12.767	0.3	0.0	0.0	0.05	0.9	1.0	0.895	0.857	69.0	78.0	78.0	66.0	
1676254126.6168199	12.767	0.3	0.053	0.055999999999999994	0.0	0.9520000000000001	1.0	0.95	0.95	71.0	78.0	78.0	67.0	
1676254126.8173044	12.298	0.111	0.048	0.0	0.055999999999999994	0.9	1.0	0.905	0.905	70.0	78.0	78.0	66.0	
1676254127.0177927	12.298	0.23800000000000002	0.053	0.1	0.05	0.9470000000000001	1.0	0.9470000000000001	0.9470000000000001	71.0	78.0	79.0	67.0	
1676254127.218397	12.298	0.158	0.0	0.0	0.053	0.9	1.0	0.9	0.9	69.0	78.0	78.0	65.0	
1676254127.4189277	12.298	0.273	0.05	0.053	0.0	0.9470000000000001	1.0	0.9470000000000001	0.9470000000000001	71.0	78.0	79.0	67.0	
1676254127.6194565	12.298	0.294	0.053	0.158	0.0	0.95	0.95	0.95	0.9	71.0	78.0	79.0	66.0	
1676254127.819976	12.256	0.15	0.053	0.15	0.0	0.905	0.857	1.0	0.9	71.0	78.0	79.0	67.0	
1676254128.020463	12.256	0.1	0.05	0.15	0.0	0.9470000000000001	0.95	1.0	0.95	71.0	78.0	80.0	67.0	
1676254128.2209766	12.256	0.053	0.053	0.1	0.0	0.9	0.9	1.0	0.9	71.0	78.0	79.0	66.0	
1676254128.4214694	12.256	0.0	0.0	0.105	0.0	0.95	0.95	1.0	0.95	71.0	78.0	80.0	67.0	
1676254128.6219769	12.256	0.105	0.0	0.15	0.15	0.9	0.9	1.0	0.9	70.0	78.0	80.0	66.0	
1676254128.8224893	12.164	0.15	0.05	0.11800000000000001	0.048	0.9520000000000001	0.9520000000000001	1.0	0.9520000000000001	71.0	78.0	80.0	67.0	
1676254129.023012	12.164	0.158	0.0	0.15	0.0	0.9520000000000001	0.9520000000000001	1.0	0.95	69.0	77.0	79.0	66.0	
1676254129.223532	12.164	0.15	0.095	0.21100000000000002	0.053	0.8420000000000001	0.895	0.85	1.0	71.0	77.0	78.0	67.0	
1676254129.424017	12.164	0.111	0.05	0.14300000000000002	0.053	0.95	0.95	0.9520000000000001	1.0	71.0	78.0	79.0	67.0	
1676254129.624532	12.164	0.105	0.053	0.16699999999999998	0.0	0.895	0.895	0.9	1.0	71.0	78.0	79.0	67.0	
1676254129.8251607	12.821	0.16699999999999998	0.0	0.19	0.0	0.95	0.95	0.9470000000000001	1.0	71.0	78.0	79.0	67.0	
1676254130.025661	12.821	0.055999999999999994	0.05	0.1	0.0	0.895	0.85	0.9	1.0	71.0	78.0	79.0	67.0	
1676254130.2262824	12.821	0.158	0.05	0.15	0.0	0.9129999999999999	0.955	0.95	1.0	71.0	78.0	79.0	67.0	
1676254130.4267924	12.821	0.158	0.05	0.14300000000000002	0.0	0.9440000000000001	0.9440000000000001	0.9	1.0	70.0	77.0	79.0	67.0	
1676254130.6273003	12.821	0.111	0.053	0.158	0.14300000000000002	0.9	0.95	0.9	0.9470000000000001	71.0	77.0	78.0	66.0	
1676254130.8278081	11.928	0.111	0.0	0.14300000000000002	0.05	1.0	0.9	0.9470000000000001	0.95	71.0	78.0	79.0	67.0	
1676254131.028308	11.928	0.105	0.0	0.111	0.05	1.0	0.895	0.85	0.889	71.0	78.0	79.0	66.0	
1676254131.2288013	11.928	0.158	0.0	0.14300000000000002	0.0	1.0	0.9520000000000001	1.0	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254131.4292955	11.928	0.053	0.053	0.105	0.0	1.0	0.905	0.8640000000000001	0.905	71.0	77.0	78.0	66.0	
1676254131.629819	11.928	0.105	0.053	0.111	0.053	1.0	0.9520000000000001	0.9520000000000001	0.9520000000000001	72.0	78.0	78.0	66.0	
1676254131.8303006	12.21	0.105	0.05	0.14300000000000002	0.05	1.0	0.895	0.9	0.85	72.0	77.0	78.0	66.0	
1676254132.0307713	12.21	0.1	0.0	0.105	0.0	1.0	0.9520000000000001	0.95	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254132.2312858	12.21	0.16699999999999998	0.1	0.2	0.0	0.955	0.95	0.895	0.895	71.0	78.0	78.0	66.0	
1676254132.431796	12.21	0.111	0.053	0.14300000000000002	0.0	1.0	0.895	0.85	0.85	71.0	78.0	79.0	66.0	
1676254132.6322732	12.21	0.158	0.053	0.158	0.053	1.0	0.95	0.9520000000000001	0.95	72.0	78.0	79.0	67.0	
1676254132.8327904	12.245	0.111	0.05	0.14300000000000002	0.053	1.0	0.8640000000000001	0.905	0.905	71.0	78.0	78.0	66.0	
1676254133.0333087	12.245	0.105	0.0	0.105	0.05	1.0	1.0	0.9520000000000001	0.9520000000000001	72.0	78.0	79.0	66.0	
1676254133.2339122	12.245	0.055999999999999994	0.05	0.23800000000000002	0.0	1.0	0.857	0.9	0.895	72.0	77.0	78.0	67.0	
1676254133.4343932	12.245	0.16699999999999998	0.053	0.105	0.048	1.0	0.9520000000000001	0.95	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254133.6348763	12.245	0.278	0.053	0.105	0.1	1.0	0.9520000000000001	0.955	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254133.835387	12.374	0.263	0.136	0.22699999999999998	0.0	0.95	0.905	0.905	0.909	72.0	78.0	79.0	67.0	
1676254134.0358617	12.374	0.19	0.0	0.105	0.0	1.0	0.9470000000000001	0.95	0.95	72.0	78.0	79.0	67.0	
1676254134.236377	12.374	0.055999999999999994	0.0	0.111	0.0	1.0	0.9	0.857	0.9	71.0	78.0	79.0	67.0	
1676254134.436863	12.374	0.053	0.053	0.2	0.053	1.0	0.9470000000000001	0.9470000000000001	0.95	72.0	78.0	79.0	67.0	
1676254134.6373923	12.374	0.1	0.053	0.055999999999999994	0.158	1.0	0.85	0.9	0.895	72.0	78.0	79.0	67.0	
1676254134.8378806	12.882	0.11800000000000001	0.05	0.105	0.0	1.0	0.95	0.9520000000000001	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254135.0383604	12.882	0.1	0.0	0.15	0.0	0.9520000000000001	0.909	0.9	0.909	71.0	77.0	79.0	66.0	
1676254135.2388465	12.882	0.15	0.055999999999999994	0.14300000000000002	0.053	0.9470000000000001	0.889	0.895	0.9	71.0	77.0	78.0	67.0	
1676254135.4393353	12.882	0.059000000000000004	0.0	0.2	0.05	0.9520000000000001	0.905	0.9470000000000001	0.95	72.0	78.0	79.0	67.0	
1676254135.6398528	12.882	0.105	0.105	0.16699999999999998	0.05	1.0	0.833	0.85	0.895	71.0	78.0	79.0	67.0	
1676254135.840334	12.454	0.16699999999999998	0.095	0.15	0.0	1.0	0.9520000000000001	0.955	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254136.0408192	12.454	0.053	0.0	0.19	0.0	1.0	0.9	0.9	0.85	71.0	78.0	79.0	67.0	
1676254136.2412739	12.454	0.105	0.0	0.111	0.0	1.0	0.95	0.9470000000000001	0.95	72.0	78.0	79.0	67.0	
1676254136.4417677	12.454	0.053	0.053	0.111	0.0	1.0	0.857	0.9	0.9	72.0	77.0	78.0	66.0	
1676254136.6422584	12.454	0.105	0.14300000000000002	0.15	0.0	1.0	0.95	0.95	0.95	72.0	78.0	79.0	66.0	
1676254136.8427632	12.168	0.15	0.05	0.15	0.095	0.895	0.85	0.81	0.762	71.0	77.0	78.0	66.0	
1676254137.0432544	12.168	0.158	0.0	0.15	0.095	1.0	0.95	0.9470000000000001	0.9470000000000001	71.0	78.0	78.0	66.0	
1676254137.243729	12.168	0.05	0.0	0.105	0.048	1.0	0.9	0.905	0.9	72.0	77.0	78.0	66.0	
1676254137.444195	12.168	0.15	0.0	0.15	0.0	1.0	0.905	0.895	0.9	71.0	77.0	78.0	66.0	
1676254137.6446824	12.168	0.053	0.15	0.1	0.0	0.95	0.9	0.95	0.905	71.0	77.0	78.0	65.0	
1676254137.8451624	12.328	0.111	0.0	0.15	0.0	1.0	0.9	0.9	0.9	71.0	77.0	78.0	67.0	
1676254138.0456297	12.328	0.0	0.0	0.105	0.0	1.0	0.95	0.95	0.95	72.0	77.0	78.0	66.0	
1676254138.2460992	12.328	0.1	0.053	0.14300000000000002	0.0	1.0	0.895	0.857	0.85	71.0	78.0	78.0	67.0	
1676254138.4467332	12.328	0.1	0.1	0.105	0.05	0.905	0.905	0.95	0.9	71.0	77.0	78.0	66.0	
1676254138.6472178	12.328	0.1	0.0	0.15	0.095	1.0	0.857	0.9	0.85	71.0	78.0	79.0	67.0	
1676254138.847682	12.328	0.05	0.0	0.14300000000000002	0.0	1.0	0.95	0.9520000000000001	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254139.0481749	12.21	0.1	0.05	0.222	0.05	1.0	0.905	0.857	0.9	72.0	77.0	78.0	67.0	
1676254139.2486606	12.21	0.0	0.048	0.15	0.0	1.0	0.9470000000000001	0.9470000000000001	0.9470000000000001	72.0	78.0	79.0	67.0	
1676254139.4491584	12.21	0.053	0.1	0.158	0.0	1.0	0.905	0.905	0.857	71.0	77.0	78.0	66.0	
1676254139.649652	12.21	0.158	0.055999999999999994	0.15	0.053	1.0	0.9520000000000001	0.95	0.95	72.0	78.0	79.0	67.0	
1676254139.8502812	12.271	0.059000000000000004	0.05	0.105	0.0	0.9520000000000001	0.895	0.85	0.85	72.0	77.0	77.0	66.0	
1676254140.0508864	12.271	0.1	0.0	0.15	0.0	1.0	0.95	0.9470000000000001	0.905	72.0	78.0	79.0	67.0	
1676254140.2513664	12.271	0.111	0.053	0.1	0.0	1.0	0.95	0.95	0.9470000000000001	72.0	78.0	79.0	67.0	
1676254140.4518542	12.271	0.105	0.1	0.158	0.0	1.0	0.85	0.857	0.9	72.0	78.0	79.0	67.0	
1676254140.6523392	12.271	0.15	0.053	0.15	0.15	1.0	0.9470000000000001	0.9470000000000001	0.9470000000000001	72.0	78.0	79.0	67.0	
1676254140.852839	12.225	0.2	0.05	0.2	0.0	1.0	0.9	0.905	0.9	72.0	78.0	79.0	67.0	
1676254141.053315	12.225	0.0	0.0	0.053	0.0	1.0	0.9470000000000001	0.9470000000000001	0.9470000000000001	72.0	78.0	79.0	67.0	
1676254141.253819	12.225	0.158	0.0	0.105	0.0	1.0	0.9	0.895	0.895	72.0	78.0	79.0	67.0	
1676254141.4543173	12.225	0.278	0.0	0.15	0.263	0.9520000000000001	0.9520000000000001	0.895	0.9520000000000001	71.0	78.0	78.0	67.0	
1676254141.6547985	12.225	0.055999999999999994	0.0	0.28600000000000003	0.095	0.9520000000000001	0.9520000000000001	0.9520000000000001	1.0	69.0	77.0	78.0	67.0	
1676254141.8552866	12.195	0.105	0.05	0.111	0.05	0.905	0.9	0.909	1.0	71.0	78.0	79.0	67.0	
1676254142.0557718	12.195	0.14300000000000002	0.0	0.14300000000000002	0.053	0.95	0.9520000000000001	0.95	1.0	72.0	78.0	80.0	67.0	
1676254142.256255	12.195	0.0	0.053	0.105	0.0	0.9	0.9	0.9	1.0	71.0	78.0	78.0	67.0	
1676254142.4567595	12.195	0.0	0.05	0.15	0.0	0.955	0.955	0.9520000000000001	1.0	72.0	79.0	80.0	68.0	
1676254142.6572583	12.195	0.059000000000000004	0.111	0.15	0.05	0.9	0.9	0.9	1.0	71.0	78.0	79.0	67.0	
1676254142.85775	12.825	0.15	0.0	0.105	0.0	0.95	0.95	0.9520000000000001	1.0	72.0	79.0	80.0	68.0	
1676254143.0582733	12.825	0.15	0.105	0.15	0.0	0.95	0.857	0.857	0.905	70.0	77.0	78.0	67.0	
1676254143.2587614	12.825	0.158	0.05	0.1	0.0	0.8640000000000001	0.905	0.905	1.0	71.0	78.0	79.0	67.0	
1676254143.4592507	12.825	0.11800000000000001	0.0	0.105	0.048	1.0	0.95	0.95	1.0	70.0	78.0	79.0	68.0	
1676254143.6597452	12.825	0.25	0.0	0.158	0.1	0.8640000000000001	0.905	0.9	1.0	71.0	78.0	79.0	67.0	
1676254143.860239	12.054	0.21100000000000002	0.053	0.14300000000000002	0.0	0.9470000000000001	0.9470000000000001	0.95	1.0	70.0	78.0	79.0	68.0	
1676254144.0607073	12.054	0.053	0.0	0.15	0.0	0.895	0.895	0.85	1.0	70.0	78.0	78.0	68.0	
1676254144.2612119	12.054	0.055999999999999994	0.0	0.158	0.05	0.95	0.9520000000000001	0.9520000000000001	1.0	72.0	79.0	80.0	68.0	
1676254144.4616888	12.054	0.05	0.0	0.053	0.0	0.9	0.9	0.905	1.0	70.0	77.0	78.0	66.0	
1676254144.6621828	12.054	0.158	0.0	0.15	0.1	0.905	0.905	0.9440000000000001	1.0	71.0	78.0	79.0	67.0	
1676254144.8626754	12.054	0.111	0.053	0.1	0.0	0.9520000000000001	0.95	0.9520000000000001	1.0	71.0	78.0	80.0	68.0	
1676254145.0631413	12.054	0.136	0.0	0.15	0.0	0.895	0.9	0.9	1.0	71.0	78.0	79.0	67.0	
1676254145.2636254	12.909	0.055999999999999994	0.091	0.14300000000000002	0.0	0.95	0.95	0.9470000000000001	1.0	71.0	78.0	80.0	68.0	
1676254145.4640882	12.909	0.105	0.0	0.055999999999999994	0.053	0.895	0.895	0.85	1.0	71.0	78.0	79.0	68.0	
1676254145.6645987	12.909	0.05	0.05	0.261	0.053	0.95	0.95	0.95	1.0	71.0	78.0	79.0	68.0	
1676254145.8652108	12.489	0.105	0.053	0.105	0.05	0.905	0.895	0.905	1.0	71.0	78.0	79.0	68.0	
1676254146.0656888	12.489	0.222	0.0	0.105	0.05	0.895	0.905	0.95	0.9	71.0	77.0	79.0	67.0	
1676254146.266162	12.489	0.158	0.0	0.14300000000000002	0.0	0.95	0.9470000000000001	0.9470000000000001	1.0	72.0	78.0	80.0	67.0	
1676254146.4666407	12.489	0.0	0.0	0.2	0.0	0.857	0.905	0.905	1.0	71.0	78.0	80.0	67.0	
1676254146.6671453	12.489	0.21100000000000002	0.095	0.158	0.1	0.95	0.95	0.95	1.0	72.0	78.0	80.0	68.0	
1676254146.867632	12.18	0.158	0.0	0.1	0.053	0.9	0.9	0.9	1.0	71.0	78.0	79.0	68.0	
1676254147.0681057	12.18	0.105	0.05	0.105	0.048	0.9520000000000001	0.9	0.95	1.0	72.0	79.0	80.0	68.0	
1676254147.2686052	12.18	0.11800000000000001	0.0	0.15	0.0	0.895	0.905	0.895	1.0	71.0	78.0	79.0	68.0	
1676254147.4691825	12.18	0.2	0.0	0.15	0.0	0.95	0.95	0.95	1.0	72.0	78.0	80.0	68.0	
1676254147.6696918	12.18	0.17600000000000002	0.055999999999999994	0.105	0.0	0.905	1.0	0.857	0.95	69.0	77.0	77.0	67.0	
1676254147.870173	12.439	0.158	0.0	0.0	0.15	0.895	0.85	0.905	1.0	71.0	78.0	79.0	67.0	
1676254148.0706394	12.439	0.0	0.05	0.0	0.15	0.95	0.95	0.9470000000000001	1.0	71.0	78.0	79.0	68.0	
1676254148.2711055	12.439	0.21100000000000002	0.053	0.0	0.1	0.9	0.9	0.905	1.0	70.0	78.0	79.0	68.0	
1676254148.4715848	12.439	0.053	0.0	0.055999999999999994	0.21100000000000002	0.95	0.9520000000000001	0.95	1.0	71.0	78.0	79.0	68.0	
1676254148.6720655	12.439	0.21100000000000002	0.1	0.05	0.105	0.857	0.895	0.895	1.0	71.0	78.0	79.0	68.0	
1676254148.8725595	12.252	0.053	0.111	0.0	0.14300000000000002	0.95	0.95	0.95	1.0	72.0	78.0	79.0	68.0	
1676254149.0731416	12.252	0.0	0.0	0.05	0.105	0.9470000000000001	0.85	0.857	0.95	71.0	77.0	78.0	67.0	
